customer_id,first_name,last_name,email,phone,country,city,postcode,created_at,marketing_opt_in,customer_segment,lifetime_value,repeat_customer
8653,Suzanne,Waller,robinfuller@example.net,+1-626-413-1250x8563,Bouvet Island (Bouvetoya),Hannahfurt,79111,09-10-2023 11:22,1,Enterprise,11745.16,0
8654,David,Bryant,gregory89@example.net,375.301.6190x995,Montenegro,Martinezville,41875,03-10-2025 22:15,0,SMB,4242.24,1
8655,Andrew,Williams,torrestammy@example.net,483-349-1887x583,Chile,Davidchester,72455,04-02-2022 20:19,0,Enterprise,1597.4,1
8656,Daniel,Kelley,jamesclements@example.net,001-819-927-1365x20706,Togo,Matthewberg,73767,21-02-2024 18:40,0,Retail,17109.07,1
8657,Jon,Alvarez,fcruz@example.com,982-531-6772,Morocco,North Lisafurt,44455,30-04-2022 22:03,1,Retail,12878.36,0
8658,Jeffrey,Holt,vvaughn@example.org,542.249.2139x35937,Christmas Island,Duranville,76780,10-05-2022 17:23,0,SMB,16839.18,0
8659,Matthew,Gibson,andrejacobs@example.com,001-263-515-0108x41199,Morocco,Elizabethfurt,8392,02-09-2025 13:48,1,Retail,6072.66,0
8660,Margaret,Watson,rachel26@example.com,457-554-9796x67049,Benin,South Dianeberg,64858,21-07-2022 18:57,0,SMB,8353.71,1
8661,Erin,Logan,alexandriajohnson@example.net,-6173,Paraguay,Gutierrezton,40508,23-02-2024 07:35,0,Retail,16619.05,1
8662,Michael,Tucker,roseangela@example.com,7686645401,Bulgaria,Juarezhaven,11058,27-09-2024 05:06,1,SMB,12478.52,0
8663,David,Huynh,figueroaeric@example.net,-5607,Grenada,East Margaretshire,24168,03-05-2026 18:19,1,Retail,11413.84,1
8664,Tammy,Todd,alyssahernandez@example.org,-6142,Northern Mariana Islands,West Melissa,43928,16-03-2025 22:13,0,Retail,15027.45,1
8665,Thomas,Cole,wwolf@example.net,(322)388-8516x230,Rwanda,West Ryanshire,86864,15-05-2026 13:56,1,SMB,7729.18,0
8666,Ruben,Todd,jenniferlane@example.com,669-589-3456x011,Solomon Islands,Lake Derek,90585,15-10-2022 17:03,0,Enterprise,18522.07,0
8667,Ryan,Matthews,cfreeman@example.net,956.291.3320x1613,Ecuador,Mooreberg,10422,09-04-2026 18:03,1,Enterprise,1039.27,0
8668,Brianna,Melendez,rick75@example.net,266-799-1076x1324,United Kingdom,Traceychester,99759,26-05-2022 20:07,0,Retail,18530.44,0
8669,Isabella,Jones,colebrianna@example.org,001-528-753-3223x47066,United Arab Emirates,Anthonyport,7676,26-02-2026 00:22,0,Retail,8857.86,0
8670,Kelly,Bell,matthewgrimes@example.com,+1-378-245-0670x1420,Reunion,East Kaitlynhaven,37018,24-10-2022 21:25,1,SMB,3838.22,1
8671,Michael,Lambert,smithvictoria@example.net,(745)958-7704x3347,Rwanda,Whiteview,8277,24-02-2026 05:48,1,Enterprise,1753.88,1
8672,Mia,Armstrong,deborahmartin@example.com,641-415-4409,Saint Vincent and the Grenadines,Thomasmouth,64251,29-07-2023 16:31,0,Retail,5856.75,1
8673,Anthony,Mcintyre,smerritt@example.com,001-514-354-4118x7161,Grenada,South Robertshire,3263,14-08-2024 10:24,1,Retail,7690.25,1
8674,Dorothy,Bartlett,lowerysandra@example.net,602-348-8950x080,Panama,Nicholaschester,68098,05-01-2025 12:29,0,SMB,5099.2,0
8675,Eric,Rocha,owilson@example.net,(547)279-9786x318,Albania,Fryemouth,31722,17-01-2023 03:36,0,SMB,5432.76,1
8676,Timothy,Conway,warnold@example.com,001-405-643-5986,Uruguay,Smithland,82254,06-07-2022 16:16,0,SMB,7871.71,0
8677,Rebecca,Jordan,heather23@example.org,+1-395-855-4331x84611,Guinea-Bissau,West Jennifer,21332,08-12-2021 19:56,1,Enterprise,6843.85,0
8678,Bailey,Anderson,ryan00@example.net,(201)276-3787,New Caledonia,Alyssashire,1124,01-02-2025 00:12,0,Retail,6608.35,0
8679,Lisa,Robertson,mariomedina@example.org,+1-712-987-1948x5416,Sao Tome and Principe,South Troytown,87062,27-12-2021 12:05,0,SMB,11060.91,0
8680,Victoria,Schmidt,karenbrooks@example.net,3226747943,Northern Mariana Islands,Wangton,99011,16-05-2023 07:15,0,Enterprise,7495.55,0
8681,Jessica,Monroe,hannah53@example.net,755-546-7456x2176,Peru,Hollowayside,20910,15-06-2023 04:58,1,Retail,14092.6,1
8682,Jessica,Davis,hancockjennifer@example.com,+1-759-443-0683x58556,Dominica,New Nancyhaven,11490,15-09-2022 05:56,0,Enterprise,3606.72,1
8683,Peter,Zimmerman,sarahharrell@example.net,001-601-612-4322,Faroe Islands,South Markmouth,7243,03-11-2021 06:24,0,Retail,12880.34,1
8684,John,Johnson,james27@example.com,269.992.8205,Wallis and Futuna,Frenchberg,8459,10-03-2024 14:11,1,Enterprise,11678.79,0
8685,Kathleen,Rivas,manningaaron@example.com,(693)613-0063,Georgia,East Brettborough,77212,05-09-2022 10:50,0,SMB,2247.66,1
8686,Benjamin,Cruz,linda39@example.org,001-239-383-3664x97306,Antigua and Barbuda,Lopezhaven,45579,16-07-2022 03:12,1,Enterprise,19231.48,0
8687,Hannah,Baker,ramirezrachel@example.org,762.901.2046x46128,Bulgaria,Port Michael,22503,07-09-2025 14:01,1,Enterprise,11642.56,0
8688,Jesus,Davis,michellepage@example.org,6317869295,Guam,Christinemouth,8707,05-07-2025 16:56,1,Retail,8273.15,1
8689,Brenda,Bonilla,johnburke@example.net,(669)353-2336x74363,Namibia,Greenside,20003,25-06-2022 07:59,0,Retail,16424.78,1
8690,Christopher,Jordan,acostalynn@example.com,771.626.5936x19861,Malawi,West Annland,23660,07-08-2023 01:44,0,Retail,3085.33,0
8691,Kyle,Madden,martinjoshua@example.org,001-865-259-9312x18278,United States Virgin Islands,New Jacqueline,77259,01-07-2023 11:17,0,SMB,14051.73,0
8692,Kimberly,Carroll,jenniferfernandez@example.net,895-456-9158x180,El Salvador,South Juanmouth,54651,29-10-2022 14:19,0,Enterprise,19209.11,0
8693,John,Graves,christophercraig@example.net,4502844852,Central African Republic,Port Scott,61274,13-02-2023 22:18,1,SMB,10897.99,0
8694,Sylvia,Rodriguez,bmiller@example.net,001-479-418-2921x8343,Saint Kitts and Nevis,Brianfort,87156,28-08-2025 02:01,1,Retail,18792.94,0
8695,Kari,Sparks,jesse55@example.net,4998618918,Nicaragua,Lake Lindahaven,5044,21-03-2025 06:33,1,SMB,9168.39,0
8696,Amanda,Willis,lopezcheryl@example.net,529-616-5074x75237,Bahamas,North Michaelport,36263,13-07-2026 16:24,0,Retail,18267.16,1
8697,Stephen,Montoya,loveerica@example.org,001-444-656-2536x42301,Norfolk Island,Amberstad,29669,05-11-2025 15:10,1,Enterprise,11555.45,0
8698,Jennifer,Griffith,evelyn53@example.com,493.646.9786x53166,Saint Vincent and the Grenadines,Austinstad,43890,26-01-2026 09:39,0,Retail,15928.14,0
8699,Michael,Hutchinson,lauren90@example.com,949.997.9030,Seychelles,Lake Jeremyhaven,62154,12-02-2022 19:18,0,Retail,17853.99,1
8700,Carmen,Wood,chadmartinez@example.com,001-786-894-4474x0067,United States Virgin Islands,West Craigborough,86382,11-12-2025 00:25,1,SMB,17659.25,1
8701,Kimberly,Garcia,chensley@example.com,651.827.4530x6950,Burkina Faso,Robertburgh,92238,16-05-2024 12:40,1,Enterprise,15361.68,0
8702,Derek,Kelly,ecolon@example.net,3516538695,Thailand,Rogersside,31285,24-09-2023 07:30,1,Retail,10885.73,0
8703,Mark,Mueller,william90@example.org,8496645198,Djibouti,Rojasmouth,62212,01-05-2023 04:33,0,Enterprise,2551.42,0
8704,Joseph,Riggs,kkennedy@example.org,389.669.0091x089,Cayman Islands,Crosbymouth,94069,08-02-2026 23:37,0,SMB,7920.99,0
8705,Deborah,Oliver,vanessa71@example.net,503-693-5300,Mauritania,Andersonside,74170,11-10-2025 14:45,0,Retail,12613.15,0
8706,Austin,Singh,anthonyjackson@example.com,299-655-1971,South Georgia and the South Sandwich Islands,Jamesfort,13871,08-08-2021 12:35,1,Retail,6297.04,0
8707,Michael,Choi,kevin64@example.org,(434)681-4369,Kenya,Morrisfurt,97656,16-10-2023 13:56,0,SMB,3220.57,0
8708,Dale,Smith,combssandy@example.org,001-809-316-0650x37921,Denmark,Robbinsburgh,26473,29-05-2023 00:19,0,Retail,16280.17,0
8709,Megan,Dennis,jason42@example.com,(575)314-5663,El Salvador,Derekhaven,34344,19-02-2025 17:14,1,Retail,12400.64,0
8710,Peter,Baker,michael75@example.org,(347)902-5608x8936,Svalbard & Jan Mayen Islands,South Michaelmouth,51501,21-04-2025 18:59,0,Enterprise,18676.43,0
8711,Shelby,Mathis,sandranguyen@example.org,(459)836-9358x980,Japan,New Jessica,53835,07-03-2025 23:22,0,SMB,12813.84,0
8712,Charles,Collins,nathancrawford@example.org,7795312884,Samoa,New Kennethburgh,12170,16-03-2026 12:19,0,SMB,18203.6,1
8713,Sue,Nichols,charlesgonzalez@example.org,001-580-834-1842,Cote d'Ivoire,Ashleyport,27402,03-02-2026 06:02,0,Enterprise,17536.43,0
8714,Andrea,Reyes,codylawson@example.com,+1-458-380-4483x3231,Croatia,Evansstad,85284,17-09-2024 02:46,0,Retail,1547.02,0
8715,James,Underwood,emily64@example.org,370.782.1372x81827,Malta,Cynthialand,73950,09-01-2022 08:38,1,SMB,16864.61,1
8716,Joseph,Gilbert,aaron90@example.org,001-566-408-7926x759,France,Davischester,20614,09-04-2023 22:28,1,Retail,13994.21,0
8717,Jill,Owens,gibbsmelissa@example.com,727-786-4185,Chile,Port Joyburgh,13985,19-04-2024 08:55,1,Retail,422.47,0
8718,Maureen,Ross,qgarner@example.net,788.502.1561x9021,Hong Kong,Ericborough,54708,21-11-2024 08:40,0,Enterprise,14307.96,0
8719,Anthony,Reed,breannaadams@example.com,+1-832-635-5148x2112,Japan,Davidton,91063,20-12-2022 01:35,0,SMB,15975.66,0
8720,Jeanne,Huerta,brian61@example.org,-4779,Azerbaijan,Davidview,87590,03-12-2022 04:40,1,SMB,3697.8,1
8721,Joshua,Lucas,amberharris@example.org,746.526.1547,Brazil,Vickifort,57293,09-01-2022 10:10,0,SMB,14911.58,0
8722,Joseph,Gutierrez,beckdonald@example.net,001-531-538-7185x4314,Saint Barthelemy,East Juliefort,13112,05-05-2026 21:47,0,Enterprise,4186.99,1
8723,Lisa,Alexander,singhspencer@example.com,3552032864,Saint Helena,Christopherfurt,62862,20-04-2023 15:35,0,SMB,15061.49,0
8724,Kimberly,Santiago,rodneygriffin@example.org,001-264-670-8108x4150,Tanzania,Angelaland,34060,20-10-2021 00:18,0,Retail,11639.56,1
8725,Tara,Flynn,lindsey18@example.org,883-522-3139x234,Eritrea,Lake Robertfort,24715,28-05-2022 19:53,1,Enterprise,13168.41,0
8726,Rebecca,Lopez,abigail28@example.com,358.388.3695x420,Bhutan,Davidbury,89016,16-10-2023 14:45,1,Enterprise,11552.34,0
8727,Matthew,Crawford,garzachad@example.org,+1-891-400-0740x8252,Netherlands,South Scott,68745,15-10-2022 10:36,0,Enterprise,12549.84,0
8728,Thomas,Cole,jessicapittman@example.org,+1-394-712-3393x44263,Mali,Yoderside,47474,13-10-2024 05:18,0,Enterprise,8558.26,1
8729,Joseph,Dunn,kimberly73@example.net,+1-577-613-5260x63865,Bahamas,New Marymouth,10371,29-12-2025 09:19,0,Enterprise,18376.35,1
8730,Tara,Casey,ksmith@example.com,001-707-480-4222x153,Luxembourg,West John,43359,28-11-2024 14:39,0,Retail,7078.02,0
8731,Tara,Clark,susan59@example.com,+1-929-219-2296x434,Zimbabwe,East Tamaramouth,97952,10-01-2025 11:54,0,Retail,1627.51,0
8732,Samantha,Davis,nicholsonlori@example.org,001-531-724-0037x26901,Anguilla,Robertmouth,41649,04-07-2022 03:39,1,Retail,1461.99,1
8733,Amy,Anderson,qfreeman@example.org,656-219-1205x225,Trinidad and Tobago,Darrenville,45354,06-03-2023 05:13,0,Enterprise,11883.76,0
8734,Patrick,Bennett,brandy50@example.com,695.834.1839,Holy See (Vatican City State),South Christopher,19435,31-05-2023 19:38,0,SMB,5026.46,0
8735,Rachel,Alexander,kylemcfarland@example.org,337-263-4271x72350,Russian Federation,Brownburgh,10435,24-02-2025 08:25,0,SMB,186.39,0
8736,Matthew,Griffin,cameronkevin@example.org,531-513-6218,Guinea-Bissau,Douglasbury,42621,31-01-2023 12:25,0,Enterprise,115.77,0
8737,Kimberly,Hale,robertsbradley@example.org,+1-689-765-8031x699,Tuvalu,Stoneberg,41278,25-12-2024 00:28,1,Enterprise,11053.99,0
8738,Ashley,Collier,baldwinbrian@example.com,906-200-9745x878,Bangladesh,Davidmouth,60691,19-04-2025 22:20,1,SMB,13189.52,0
8739,Kurt,Stuart,wallsemily@example.com,847-263-0056,Wallis and Futuna,East Colin,28449,17-08-2022 07:35,0,SMB,3996.5,1
8740,Cathy,Singleton,wcampbell@example.org,(345)927-0908x129,United Arab Emirates,East Megan,73740,13-08-2022 10:51,1,SMB,14101.77,0
8741,Linda,Gregory,balljoy@example.com,+1-494-708-0585x8112,Malta,East William,64517,10-08-2025 11:58,0,Retail,10959.34,1
8742,Audrey,George,timothy23@example.org,242.260.1740x3767,Uganda,East Jesseborough,7012,08-07-2023 16:20,1,Enterprise,7200.14,0
8743,Heather,Torres,jhunter@example.org,(947)435-7738x469,United States Virgin Islands,South Jerry,95448,13-02-2022 05:46,0,Enterprise,5625.5,0
8744,Michael,Church,goodwincarlos@example.org,(381)341-7019x4115,Gambia,South Markstad,80039,10-10-2023 08:33,0,Retail,18009.48,0
8745,Traci,Gilbert,mhill@example.org,(475)942-7956x77181,Senegal,South Richard,45140,10-02-2026 15:21,1,Retail,16351.78,0
8746,Tim,Garza,alisonsmith@example.net,411-478-8742,Tanzania,Lake David,60566,07-02-2023 12:30,0,Enterprise,6581.75,1
8747,Tina,Gordon,oliviajones@example.org,001-341-395-5518x6255,Suriname,North Ricky,86276,26-10-2023 01:11,1,Enterprise,8298.74,0
8748,Ashley,Wright,jonathanwebster@example.org,554.602.0498x9519,Nigeria,Lake Austin,63367,08-09-2024 06:41,1,Enterprise,14094.79,0
8749,Helen,Long,alyssa06@example.net,502.463.3332,Faroe Islands,Lake Morganland,98632,10-03-2024 03:31,1,SMB,9982.79,1
8750,Donald,Rodriguez,rhodescolleen@example.org,001-792-555-1516x9351,Guernsey,New Jonathan,33298,15-03-2024 14:45,0,SMB,4626.1,0
8751,Alex,Hill,trichardson@example.com,571.539.3568,Colombia,Dawnport,27853,24-09-2025 08:23,0,Retail,18858.49,1
8752,Bruce,Tyler,tammybailey@example.org,888-306-4845x11270,Anguilla,Port Ashlee,52511,31-10-2023 10:50,1,Retail,9850.16,0
8753,Shelley,Yu,frazierholly@example.com,001-788-586-2701,Denmark,East Robert,51116,30-04-2024 07:56,0,Retail,2856.3,1
8754,Sheila,Powell,houstonnancy@example.com,948-430-2787,Cook Islands,South Mary,35619,14-09-2025 08:36,0,Enterprise,9762.95,0
8755,Kathleen,Benson,jesse99@example.net,001-425-601-4543,Burundi,Rayview,72309,22-01-2024 08:09,0,Retail,19861.29,1
8756,Matthew,Lee,hruiz@example.org,(200)893-8770,Saint Lucia,West Douglas,3201,08-03-2023 07:45,0,Enterprise,3491.16,0
8757,Michael,Howard,kmurphy@example.com,392.690.6638x932,Montserrat,Hannahmouth,75739,30-09-2024 06:26,0,Retail,10343.29,0
8758,Priscilla,Gould,daniel25@example.org,(306)991-0692,Denmark,East Melissamouth,97508,03-05-2024 06:28,0,Enterprise,16329.35,0
8759,Cathy,Zimmerman,wibarra@example.org,001-244-409-7589x69745,Oman,Brianport,68166,05-02-2026 16:35,0,Retail,7098.43,0
8760,Francisco,York,matthewstewart@example.com,(545)555-1480,Philippines,Jamietown,35097,10-07-2024 06:06,0,Enterprise,13655.71,0
8761,Justin,Park,etaylor@example.net,001-429-462-4705x7106,Andorra,South Carolynville,72374,03-11-2021 07:26,0,Retail,1458.59,1
8762,Karen,Hopkins,hebertbecky@example.org,-2416,Dominica,West Jenniferport,65589,10-09-2024 18:50,0,Enterprise,8491.08,0
8763,Megan,Beasley,jenniferowen@example.com,505-220-0229,Gibraltar,Adkinshaven,6228,02-09-2025 19:47,0,Retail,1453.09,1
8764,Pamela,Jones,ealvarez@example.com,(419)227-1000,Burundi,Dyerfurt,37920,21-08-2023 02:24,0,Retail,4810.18,0
8765,Anita,Donaldson,qschneider@example.com,438-737-9744,Uzbekistan,Jonesburgh,43011,04-08-2022 00:52,0,Enterprise,10102.18,1
8766,Emily,Wilson,kevinedwards@example.com,700-675-4507,French Southern Territories,Stephenstad,29695,15-05-2022 17:23,1,SMB,14653.47,1
8767,Allison,Payne,fyang@example.net,001-337-782-5163,Saudi Arabia,Port Lisa,14167,20-06-2024 14:53,0,SMB,13482.98,1
8768,Kenneth,Andrews,xgreen@example.net,+1-845-964-2089x277,Norfolk Island,Eugeneburgh,62120,21-09-2024 20:33,1,Enterprise,1955.72,0
8769,Andrew,Larson,huntercarl@example.com,001-497-383-1316,Jamaica,Lake Leebury,57375,17-12-2021 08:37,1,SMB,5991.91,0
8770,Jacqueline,Lopez,rodriguezcarla@example.com,+1-478-876-6465x1793,Norfolk Island,North Vincent,98167,27-10-2022 14:41,0,Enterprise,796.82,1
8771,Kevin,Bradshaw,colemanashley@example.com,441.968.7456x213,South Africa,Serranoville,93507,05-10-2021 20:18,1,Retail,6125.8,0
8772,Rachel,Castillo,howardteresa@example.net,839-643-1880,Bhutan,Shawnhaven,6592,18-06-2023 18:49,1,Retail,8982.4,1
8773,Leah,Carney,wilsonjohn@example.com,-2439,Germany,South Andreashire,9480,06-09-2021 12:59,1,SMB,1300.49,0
8774,Rhonda,Reed,johnweaver@example.net,983-795-9507x007,Puerto Rico,East Danielburgh,43059,12-02-2025 12:47,0,SMB,12848.51,0
8775,Patricia,Sloan,allisoncathy@example.net,715-385-2979,Georgia,Sarahtown,63875,25-02-2024 21:30,1,Retail,5666.9,0
8776,Karen,Boyd,lauraochoa@example.net,923-726-5169,Holy See (Vatican City State),North Valerieberg,68613,01-06-2022 04:20,0,Retail,4232.01,1
8777,Kimberly,Washington,jerry75@example.net,774.794.7232,Timor-Leste,Port Zacharytown,49599,01-02-2023 20:19,1,Retail,12902.33,0
8778,Gary,Lewis,lknapp@example.com,(374)297-7244x5935,Ecuador,Natalieport,31428,25-02-2026 18:28,1,Enterprise,4138.37,1
8779,Latoya,Hernandez,tyler44@example.com,655.587.4016x2475,Saint Helena,Justinton,73456,12-10-2023 17:54,1,SMB,7256.4,0
8780,Anthony,Martinez,lopezcynthia@example.org,820-923-3043x07275,Norfolk Island,Kristinafort,69026,28-12-2024 04:28,0,SMB,16876.94,1
8781,Tiffany,Adams,fosterpaul@example.org,+1-204-508-6238x533,French Guiana,West Christopher,68002,14-03-2023 17:03,1,SMB,2254.98,1
8782,Jennifer,Mckee,trowe@example.org,896.493.4399x327,Georgia,West Christopher,10697,23-12-2022 11:41,1,SMB,19202.86,0
8783,Meredith,Rodriguez,pporter@example.com,(488)955-7504x213,Poland,Danielsshire,42291,08-04-2024 11:50,1,Retail,14429,0
8784,Bobby,Foster,murphygloria@example.net,001-953-343-0650x207,Djibouti,West Josephberg,31387,09-12-2025 19:01,0,Enterprise,13635.15,0
8785,Molly,Ramirez,donnajames@example.org,954.686.1460x28261,Suriname,Port Erinstad,31980,23-02-2025 13:29,0,SMB,8494.1,0
8786,Debra,Reyes,terrijohnson@example.com,9483298079,Wallis and Futuna,Smithburgh,50903,02-12-2022 19:40,0,Retail,13155.89,0
8787,Laura,Fuentes,ochang@example.org,(426)583-9084,Portugal,North Katherine,30841,27-11-2021 07:41,0,Retail,14229.92,0
8788,Benjamin,Mcdowell,james33@example.com,001-614-998-2714,Israel,Lake Omartown,25962,27-01-2023 20:06,0,Enterprise,18821.83,0
8789,Jeanette,Gray,dgonzalez@example.com,(771)764-5627x058,Rwanda,New Rebecca,82697,31-05-2026 03:17,0,SMB,9847.58,0
8790,Daniel,Bennett,gdavis@example.org,863-317-9068,Tunisia,Lake Gloriaborough,12272,10-10-2021 22:30,0,SMB,17302.13,1
8791,Shelby,Ray,joytaylor@example.net,483-717-5065x17778,Hungary,Kimberlymouth,83600,06-02-2026 14:46,0,Enterprise,1575.31,0
8792,Randy,Arnold,david45@example.com,001-534-498-2677x866,Puerto Rico,West Kelsey,38693,03-09-2023 22:57,0,Retail,10683.97,0
8793,Sally,Davis,crystal71@example.net,001-466-542-7876x1286,Aruba,Mitchellfort,46337,17-01-2026 14:57,0,Enterprise,12735.43,1
8794,Michael,Hartman,caroline20@example.com,570-347-1603,Brunei Darussalam,Lake Melissaville,34469,09-10-2023 12:15,1,SMB,4535.25,1
8795,Matthew,Holland,lanematthew@example.com,855-217-6332x10721,Solomon Islands,East Heather,64351,25-11-2022 12:31,1,SMB,6415.75,0
8796,Andrew,Kim,kevin26@example.net,001-839-228-4024,Mali,Vincentburgh,41997,13-04-2024 22:53,0,Enterprise,16179.33,1
8797,Kevin,Allen,zberger@example.net,251-696-0070x4156,Nauru,North Evan,96059,15-03-2026 16:40,0,SMB,16574.57,1
8798,James,Santiago,peter06@example.org,6353164501,Nigeria,New Brittanymouth,59998,15-05-2022 14:29,1,Enterprise,17981.63,1
8799,Eric,Cox,armstrongkathryn@example.net,+1-289-396-9522x06302,Armenia,Lake Julianton,52197,31-12-2022 23:56,0,Enterprise,13163.55,0
8800,Peggy,Jackson,cynthiamoore@example.com,561.539.2800x07747,Reunion,Michaelville,42078,22-11-2023 13:22,0,Retail,4997.1,0
8801,Cassie,Sullivan,leslie94@example.org,001-281-956-1880,Azerbaijan,New Brittney,67878,08-08-2025 03:04,1,SMB,16106.91,0
8802,Robin,Brown,jamesluna@example.org,833.580.9545x8450,Northern Mariana Islands,East Blakeville,86552,03-01-2026 09:05,0,Enterprise,2165.56,0
8803,William,Mays,davidcohen@example.net,521.849.8757x6072,Christmas Island,East Patriciaberg,78204,20-01-2023 12:18,0,Retail,13250.41,0
8804,Blake,Rodriguez,williamballard@example.org,001-971-361-3592x4147,Azerbaijan,South Kimchester,8526,22-07-2021 21:21,1,SMB,16553.41,0
8805,Lisa,Brown,erin81@example.org,785-563-4350,Taiwan,West Joseph,49999,01-10-2024 14:33,0,Enterprise,3694.87,1
8806,Ashley,Bennett,jonathanblack@example.net,465.693.9099,Tuvalu,Burchland,61791,25-01-2026 20:25,0,SMB,670.38,0
8807,Chad,Kirby,claytondavid@example.com,001-757-954-1521x136,Namibia,Lake Jake,21780,07-02-2024 02:08,0,SMB,17933.29,1
8808,Evan,Fox,ericjensen@example.org,457-460-3394,Marshall Islands,Newtonville,82991,11-08-2022 04:52,0,Enterprise,9391.8,0
8809,Christian,Sawyer,danielvaughn@example.org,(786)778-2006,Guinea-Bissau,West Faithville,17057,13-12-2024 00:51,0,Retail,9199.8,0
8810,Julie,Patterson,tanya12@example.org,4194682605,Netherlands Antilles,East Luisshire,30923,10-12-2021 22:09,1,Enterprise,17911.78,0
8811,Laura,Graham,emadden@example.net,(523)427-0365x781,Martinique,New Christopherton,27460,16-07-2024 22:19,0,Enterprise,6764.69,1
8812,Jessica,Hill,kellymyers@example.net,(340)869-7075,Antigua and Barbuda,West Shawn,65134,23-03-2023 07:32,1,SMB,18742.55,0
8813,Sherry,Myers,lydiahuerta@example.com,299.319.1960x111,Chile,North Jacob,23459,22-04-2022 11:44,0,Enterprise,14178.72,0
8814,Billy,Hancock,wrightcarolyn@example.org,(435)757-3095x9401,Mongolia,Crawfordshire,11865,09-09-2022 11:19,0,Enterprise,19355.33,0
8815,Rebecca,Dominguez,bharris@example.net,001-856-221-2691,Samoa,Brentchester,25950,23-07-2022 03:25,0,Enterprise,18546.22,1
8816,Christopher,Watson,garciabarbara@example.org,+1-856-307-0276x633,Kenya,Perezport,31788,16-09-2023 05:58,0,Enterprise,2751.71,0
8817,Andrea,Johnson,laura42@example.com,+1-563-278-5010x9333,Tonga,Feliciastad,57288,11-08-2025 15:08,1,Retail,14818.33,0
8818,Matthew,Freeman,claire59@example.com,942.292.7094,Nigeria,Port Christina,42626,01-07-2026 03:33,1,Enterprise,232.52,1
8819,Loretta,White,charleshickman@example.org,(452)700-0887x72614,Albania,South Mark,61858,07-08-2024 21:13,0,Enterprise,6241.6,0
8820,Jonathan,Perez,carterdaniel@example.org,504-629-9464x75674,Argentina,West Samanthaburgh,26263,11-02-2025 04:24,1,Retail,15656.71,1
8821,Brandon,Lynn,antoniobrown@example.com,386-860-3406x542,Canada,Lake Michaelborough,91831,03-08-2023 21:06,1,SMB,7372.87,0
8822,Robert,Smith,sbridges@example.org,+1-818-452-2099x88022,Bangladesh,West Timothyview,83524,25-09-2025 01:56,0,SMB,1940.83,0
8823,Nicholas,Rogers,iashley@example.com,490-407-9810,Indonesia,East Andrew,36816,06-11-2024 20:09,0,SMB,11061.44,0
8824,Ian,Berger,aliciachandler@example.net,001-379-456-8885x8634,Mauritius,Port Lisaberg,74785,21-02-2023 18:11,1,SMB,5179.39,1
8825,Kelly,Hernandez,qdonovan@example.com,328.544.6087x2735,Tanzania,West Cameronville,11556,09-04-2023 12:35,0,Retail,15403.34,1
8826,Michelle,Barrett,william23@example.net,732.253.5336x341,Greece,East Lisabury,78120,06-12-2024 01:24,0,SMB,1232.92,1
8827,Jorge,Park,shawn32@example.net,001-645-514-0936,Senegal,Randystad,49559,22-11-2023 10:43,0,SMB,1689.18,0
8828,Travis,Williams,steelejessica@example.net,001-493-678-4031x2240,Mayotte,Garciafurt,60942,28-11-2025 11:39,0,Enterprise,9290.56,0
8829,Kathryn,Long,morganlawrence@example.org,551-939-0662,Saint Kitts and Nevis,Victoriafort,61872,27-06-2025 12:54,1,Retail,6559.68,0
8830,James,Gates,moralestodd@example.com,973-762-1279x279,Myanmar,Curtisfort,78093,09-02-2024 17:31,0,Enterprise,5910.47,0
8831,April,Paul,williamstimothy@example.com,703-252-9147x8439,Tunisia,New Theresa,16784,25-08-2021 13:18,1,Retail,2735.35,0
8832,Deanna,Young,pcoleman@example.net,+1-553-516-1935x02946,Moldova,Millerborough,40041,17-12-2025 01:45,0,Enterprise,11347.58,0
8833,Pamela,Sawyer,adamrobinson@example.net,662-745-2124x72369,Paraguay,West Pamelaview,28604,01-02-2022 20:07,0,SMB,12034.35,0
8834,Mary,Mccormick,ucowan@example.com,267-505-3810x89648,Niue,Port Karen,22127,19-08-2025 16:06,1,Retail,12799.79,1
8835,John,Bell,edwardsmichael@example.net,281.781.2864x43790,Martinique,Taylorburgh,13149,17-03-2022 12:55,0,Retail,10292.86,1
8836,Maria,Garcia,thomas68@example.org,+1-649-549-7779x1946,Sao Tome and Principe,Bryanshire,13365,15-05-2024 02:05,0,Enterprise,11916.28,0
8837,Lisa,Rivera,jenniferward@example.com,8892310426,Switzerland,Port Mckenzietown,12599,02-11-2025 16:30,0,Enterprise,2897.51,0
8838,Julie,Bailey,davislaurie@example.org,-4721,Norway,Adkinsville,73320,24-02-2026 18:06,0,SMB,9368.96,1
8839,Bryan,Robertson,nhoffman@example.com,(294)222-6075x072,Angola,Williamshire,45393,03-11-2022 20:20,0,Retail,18585.37,0
8840,Daniel,Ashley,harperryan@example.org,+1-265-333-0372x000,British Virgin Islands,Maryland,87070,15-05-2026 02:59,1,Enterprise,8548.8,0
8841,Leah,Travis,christine09@example.net,(677)491-4425x7147,Spain,New Jennifermouth,68960,15-12-2024 11:03,1,Retail,1720.57,1
8842,Sarah,Flores,bentleyalexis@example.net,352-512-8583x5608,Benin,East Brianna,80344,17-02-2026 05:39,1,SMB,16321.03,1
8843,Ian,Velazquez,gsmith@example.org,(571)328-3824x53995,Togo,Port Juanmouth,94509,02-12-2024 07:42,0,Retail,9301.14,0
